endpoint	operation_id	param_value_tested	http_status	n_results	result_shape	notes	url
/variants/freq	variantByFrequencySource	spdi=NC_000003.12:186741142:G:A	400			"{""message"":""Input validation failed"",""code"":""BAD_REQUEST"",""issues"":[{""expected"":""'bravo_af' | 'gnomad_af_total' | 'gnomad_af_afr' | 'gnomad_af_afr_female' | 'gnomad_af_afr_male' | 'gnomad_af_ami' | 'gnomad_af_ami_female' | 'gnomad_af_ami_male' | 'gnomad_af_amr' | 'gnomad_af_amr_female' | 'gnomad_af_amr_male' | 'gnomad_af_asj' | 'gnomad_af_asj_female' | 'gnomad_af_asj_male' | 'gnomad_af_eas' | 'gnomad_af_eas_female' | 'gnomad_af_eas_male' | 'gnomad_af_female' | 'gnomad_af_fin' | 'gnomad_af_fin_female' | 'gnomad_af_fin_male' | 'gnomad_af_male' | 'gnomad_af_nfe' | 'gnomad_af_nfe_female' | 'gnomad_af_nfe_male' | 'gnomad_af_oth' | 'gnomad_af_oth_female' | 'gnomad_af_oth_male' | 'gnomad_af_sas' | 'gnomad_af_sas_male' | 'gnomad_af_sas_female' | 'gnomad_af_raw'"",""received"":""undefined"",""code"":""invalid_type"",""path"":[""source""],""message"":""Required""}]}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/freq?spdi=NC_000003.12%3A186741142%3AG%3AA&page=0
/variants/freq	variantByFrequencySource	hgvs=NC_000003.12:g.186741143G>A	400			"{""message"":""Input validation failed"",""code"":""BAD_REQUEST"",""issues"":[{""expected"":""'bravo_af' | 'gnomad_af_total' | 'gnomad_af_afr' | 'gnomad_af_afr_female' | 'gnomad_af_afr_male' | 'gnomad_af_ami' | 'gnomad_af_ami_female' | 'gnomad_af_ami_male' | 'gnomad_af_amr' | 'gnomad_af_amr_female' | 'gnomad_af_amr_male' | 'gnomad_af_asj' | 'gnomad_af_asj_female' | 'gnomad_af_asj_male' | 'gnomad_af_eas' | 'gnomad_af_eas_female' | 'gnomad_af_eas_male' | 'gnomad_af_female' | 'gnomad_af_fin' | 'gnomad_af_fin_female' | 'gnomad_af_fin_male' | 'gnomad_af_male' | 'gnomad_af_nfe' | 'gnomad_af_nfe_female' | 'gnomad_af_nfe_male' | 'gnomad_af_oth' | 'gnomad_af_oth_female' | 'gnomad_af_oth_male' | 'gnomad_af_sas' | 'gnomad_af_sas_male' | 'gnomad_af_sas_female' | 'gnomad_af_raw'"",""received"":""undefined"",""code"":""invalid_type"",""path"":[""source""],""message"":""Required""}]}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/freq?hgvs=NC_000003.12%3Ag.186741143G%3EA&page=0
/variants/freq	variantByFrequencySource	rsid=rs1720801112	400			"{""message"":""Input validation failed"",""code"":""BAD_REQUEST"",""issues"":[{""expected"":""'bravo_af' | 'gnomad_af_total' | 'gnomad_af_afr' | 'gnomad_af_afr_female' | 'gnomad_af_afr_male' | 'gnomad_af_ami' | 'gnomad_af_ami_female' | 'gnomad_af_ami_male' | 'gnomad_af_amr' | 'gnomad_af_amr_female' | 'gnomad_af_amr_male' | 'gnomad_af_asj' | 'gnomad_af_asj_female' | 'gnomad_af_asj_male' | 'gnomad_af_eas' | 'gnomad_af_eas_female' | 'gnomad_af_eas_male' | 'gnomad_af_female' | 'gnomad_af_fin' | 'gnomad_af_fin_female' | 'gnomad_af_fin_male' | 'gnomad_af_male' | 'gnomad_af_nfe' | 'gnomad_af_nfe_female' | 'gnomad_af_nfe_male' | 'gnomad_af_oth' | 'gnomad_af_oth_female' | 'gnomad_af_oth_male' | 'gnomad_af_sas' | 'gnomad_af_sas_male' | 'gnomad_af_sas_female' | 'gnomad_af_raw'"",""received"":""undefined"",""code"":""invalid_type"",""path"":[""source""],""message"":""Required""}]}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/freq?rsid=rs1720801112&page=0
/variants/freq	variantByFrequencySource	ca_id=CA739473472	400			"{""message"":""Input validation failed"",""code"":""BAD_REQUEST"",""issues"":[{""expected"":""'bravo_af' | 'gnomad_af_total' | 'gnomad_af_afr' | 'gnomad_af_afr_female' | 'gnomad_af_afr_male' | 'gnomad_af_ami' | 'gnomad_af_ami_female' | 'gnomad_af_ami_male' | 'gnomad_af_amr' | 'gnomad_af_amr_female' | 'gnomad_af_amr_male' | 'gnomad_af_asj' | 'gnomad_af_asj_female' | 'gnomad_af_asj_male' | 'gnomad_af_eas' | 'gnomad_af_eas_female' | 'gnomad_af_eas_male' | 'gnomad_af_female' | 'gnomad_af_fin' | 'gnomad_af_fin_female' | 'gnomad_af_fin_male' | 'gnomad_af_male' | 'gnomad_af_nfe' | 'gnomad_af_nfe_female' | 'gnomad_af_nfe_male' | 'gnomad_af_oth' | 'gnomad_af_oth_female' | 'gnomad_af_oth_male' | 'gnomad_af_sas' | 'gnomad_af_sas_male' | 'gnomad_af_sas_female' | 'gnomad_af_raw'"",""received"":""undefined"",""code"":""invalid_type"",""path"":[""source""],""message"":""Required""}]}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/freq?ca_id=CA739473472&page=0
/variants/genes	genesFromVariants	log10pvalue=gte:2	400			"{""message"":""At least one of these properties must be defined: spdi, hgvs, rsid, ca_id, variant_id, region, method, files_fileset"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/genes?log10pvalue=gte%3A2&page=0
/variants/genes	genesFromVariants	effect_size=gte:1.5	400			"{""message"":""At least one of these properties must be defined: spdi, hgvs, rsid, ca_id, variant_id, region, method, files_fileset"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/genes?effect_size=gte%3A1.5&page=0
/variants/genes	genesFromVariants	biosample_term=EFO_0005292	400			"{""message"":""At least one of these properties must be defined: spdi, hgvs, rsid, ca_id, variant_id, region, method, files_fileset"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/genes?biosample_term=EFO_0005292&page=0
/variants/genes	genesFromVariants	biological_context=lymphoblastoid cell line	400			"{""message"":""At least one of these properties must be defined: spdi, hgvs, rsid, ca_id, variant_id, region, method, files_fileset"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/genes?biological_context=lymphoblastoid+cell+line&page=0
/variants/genes	genesFromVariants	name=modulates expression of	400			"{""message"":""At least one of these properties must be defined: spdi, hgvs, rsid, ca_id, variant_id, region, method, files_fileset"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/genes?name=modulates+expression+of&page=0
/variants/genes	genesFromVariants	label=eQTL	400			"{""message"":""At least one of these properties must be defined: spdi, hgvs, rsid, ca_id, variant_id, region, method, files_fileset"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/genes?label=eQTL&page=0
/variants/genes	genesFromVariants	source=AFGR	400			"{""message"":""At least one of these properties must be defined: spdi, hgvs, rsid, ca_id, variant_id, region, method, files_fileset"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/genes?source=AFGR&page=0
/variants/genes/summary	qtlSummaryEndpoint	files_fileset=IGVFFI9602ILPC	400			"{""message"":""At least one of these properties must be defined: spdi, hgvs, rsid, ca_id, variant_id, region"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/genes/summary?files_fileset=IGVFFI9602ILPC&page=0
/variants/genomic-elements	genomicElementsFromVariants	biosample_term=EFO_0002067	400			"{""message"":""At least one variant property or method or files_fileset must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/genomic-elements?biosample_term=EFO_0002067&page=0
/variants/genomic-elements	genomicElementsFromVariants	biological_context=K562	400			"{""message"":""At least one variant property or method or files_fileset must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/genomic-elements?biological_context=K562&page=0
/variants/phenotypes	phenotypesFromVariants	phenotype_id=EFO_0004339	400			"{""message"":""At least one variant property, or method, or files_filesets must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/phenotypes?phenotype_id=EFO_0004339&page=0
/variants/phenotypes	phenotypesFromVariants	log10pvalue=gte:5	400			"{""message"":""At least one variant property, or method, or files_filesets must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/phenotypes?log10pvalue=gte%3A5&page=0
/variants/phenotypes	phenotypesFromVariants	class=observed data	400			"{""message"":""At least one variant property, or method, or files_filesets must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/phenotypes?class=observed+data&page=0
/variants/phenotypes	phenotypesFromVariants	label=protein variant effect	400			"{""message"":""At least one variant property, or method, or files_filesets must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/phenotypes?label=protein+variant+effect&page=0
/variants/phenotypes	phenotypesFromVariants	organism=Homo sapiens	400			"{""message"":""At least one variant property, or method, or files_filesets must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/phenotypes?organism=Homo+sapiens&page=0
/variants/phenotypes/score-summary	deprecatedCodingVariantsSummary	files_fileset=IGVFFI6893ZOAA	400			"{""message"":""variant_id or coding_variant_id is required"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/phenotypes/score-summary?files_fileset=IGVFFI6893ZOAA
/variants/predictions-count	genomicElementsFromVariantsCount	files_fileset=ENCFF705MLV	400			"{""message"":""At least one node property for variant must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/predictions-count?files_fileset=ENCFF705MLV
/variants/proteins	proteinsFromVariants	verbose=true	400			"{""message"":""At least one variant property or method or files_fileset must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/proteins?verbose=true&page=0
/variants/proteins	proteinsFromVariants	organism=Homo sapiens	400			"{""message"":""At least one variant property or method or files_fileset must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/proteins?organism=Homo+sapiens&page=0
/variants/proteins	proteinsFromVariants	label=pQTL	400			"{""message"":""At least one variant property or method or files_fileset must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/proteins?label=pQTL&page=0
/variants/proteins	proteinsFromVariants	name=modulates binding of	400			"{""message"":""At least one variant property or method or files_fileset must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/proteins?name=modulates+binding+of&page=0
/variants/proteins	proteinsFromVariants	source=UKB	400			"{""message"":""At least one variant property or method or files_fileset must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/proteins?source=UKB&page=0
/variants/variant-ld	variantsFromVariantID	r2=gte:0.8	400			"{""message"":""At least one variant property must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/variant-ld?r2=gte%3A0.8&page=0
/variants/variant-ld	variantsFromVariantID	d_prime=gt:0.9	400			"{""message"":""At least one variant property must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/variant-ld?d_prime=gt%3A0.9&page=0
/variants/variant-ld	variantsFromVariantID	ancestry=EUR	400			"{""message"":""At least one variant property must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/variant-ld?ancestry=EUR&page=0
